"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","MORT-30-AMI Achievement Threshold","MORT-30-AMI Benchmark","MORT-30-AMI Baseline Rate","MORT-30-AMI Performance Rate","MORT-30-AMI Achievement Points","MORT-30-AMI Improvement Points","MORT-30-AMI Measure Score","MORT-30-COPD Achievement Threshold","MORT-30-COPD Benchmark","MORT-30-COPD Baseline Rate","MORT-30-COPD Performance Rate","MORT-30-COPD Achievement Points","MORT-30-COPD Improvement Points","MORT-30-COPD Measure Score","MORT-30-HF Achievement Threshold","MORT-30-HF Benchmark","MORT-30-HF Baseline Rate","MORT-30-HF Performance Rate","MORT-30-HF Achievement Points","MORT-30-HF Improvement Points","MORT-30-HF Measure Score","MORT-30-PN Achievement Threshold","MORT-30-PN Benchmark","MORT-30-PN Baseline Rate","MORT-30-PN Performance Rate","MORT-30-PN Achievement Points","MORT-30-PN Improvement Points","MORT-30-PN Measure Score","COMP-HIP-KNEE Achievement Threshold","COMP-HIP-KNEE Benchmark","COMP-HIP-KNEE Baseline Rate","COMP-HIP-KNEE Performance Rate","COMP-HIP-KNEE Achievement Points","COMP-HIP-KNEE Improvement Points","COMP-HIP-KNEE Measure Score"
"2021","180116",JACKSON PURCHASE MEDICAL CENTER,"1099 MEDICAL CENTER CIRCLE",MAYFIELD,KY,"42066",Graves,"0.860355","0.879714","0.843685","0.872528","6 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.933596","0.917333","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.895814","0.881493","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.853776","0.838993","1 out of 10","0 out of 9","1 out of 10","0.031157","0.022418","0.029164","0.026286","6 out of 10","4 out of 9","6 out of 10"
"2021","180124",TRISTAR GREENVIEW REGIONAL HOSPITAL,"1801 ASHLEY CIRCLE",BOWLING GREEN,KY,"42104",Warren,"0.860355","0.879714","0.858963","0.865498","3 out of 10","3 out of 9","3 out of 10","0.923253","0.938664","0.928893","0.913834","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.894266","0.881467","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.805854","0.836776","1 out of 10","4 out of 9","4 out of 10","0.031157","0.022418","0.029521","0.025348","6 out of 10","5 out of 9","6 out of 10"
"2021","180127",FRANKFORT REGIONAL MEDICAL CENTER,"299 KINGS DAUGHTERS DRIVE",FRANKFORT,KY,"40601",Franklin,"0.860355","0.879714","0.859381","0.872332","6 out of 10","6 out of 9","6 out of 10","0.923253","0.938664","0.897765","0.899807","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884848","0.880641","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.784618","0.832520","0 out of 10","5 out of 9","5 out of 10","0.031157","0.022418","0.029380","0.027204","5 out of 10","3 out of 9","5 out of 10"
"2021","180128",THREE RIVERS MEDICAL CENTER,"2485 HIGHWAY 644",LOUISA,KY,"41230",Lawrence,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.930448","0.924817","1 out of 10","0 out of 9","1 out of 10","0.883803","0.906144","0.883548","0.889930","3 out of 10","2 out of 9","3 out of 10","0.836122","0.870506","0.813506","0.855923","6 out of 10","7 out of 9","7 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","180130",BAPTIST HEALTH LOUISVILLE,"4000 KRESGE WAY",LOUISVILLE,KY,"40207",Jefferson,"0.860355","0.879714","0.868071","0.865320","3 out of 10","0 out of 9","3 out of 10","0.923253","0.938664","0.913936","0.897013","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.879302","0.864059","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.831384","0.836151","1 out of 10","1 out of 9","1 out of 10","0.031157","0.022418","0.019966","0.025521","6 out of 10","0 out of 9","6 out of 10"
"2021","180132",LAKE CUMBERLAND REGIONAL HOSPITAL,"305 LANGDON STREET",SOMERSET,KY,"42503",Pulaski,"0.860355","0.879714","0.842086","0.878168","9 out of 10","9 out of 9","9 out of 10","0.923253","0.938664","0.891206","0.906420","0 out of 10","3 out of 9","3 out of 10","0.883803","0.906144","0.869618","0.871131","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.790472","0.845452","3 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.038367","0.026606","5 out of 10","7 out of 9","7 out of 10"
"2021","180138",BAPTIST HEALTH LA GRANGE,"1025 NEW MOODY LANE",LA GRANGE,KY,"40031",Oldham,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.917946","0.910419","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.887116","0.875636","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.831995","0.853702","5 out of 10","5 out of 9","5 out of 10","0.031157","0.022418","0.027678","0.022595","9 out of 10","9 out of 9","9 out of 10"
"2021","180139",KENTUCKY RIVER MEDICAL CENTER,"540 JETT DRIVE",JACKSON,KY,"41339",Breathitt,"0.860355","0.879714","0.853601",Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.913697","0.912573","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.872113","0.889857","3 out of 10","5 out of 9","5 out of 10","0.836122","0.870506","0.799652","0.820099","0 out of 10","2 out of 9","2 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","180141",UNIVERSITY OF LOUISVILLE HOSPITAL,"530 SOUTH JACKSON STREET",LOUISVILLE,KY,"40202",Jefferson,"0.860355","0.879714","0.855746","0.876347","8 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.920623","0.906711","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.867881","0.872678","0 out of 10","1 out of 9","1 out of 10","0.836122","0.870506","0.832774","0.817862","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","180143",SAINT JOSEPH EAST,"150 NORTH EAGLE CREEK DRIVE",LEXINGTON,KY,"40509",Fayette,"0.860355","0.879714","0.858719","0.882112","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.927913","0.908218","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.880506","0.878643","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.841116","0.879817","10 out of 10","9 out of 9","10 out of 10","0.031157","0.022418","0.031608","0.026908","5 out of 10","5 out of 9","5 out of 10"
"2021","190002",LAFAYETTE GENERAL MEDICAL CENTER,"1214 COOLIDGE AVENUE",LAFAYETTE,LA,"70503",Lafayette,"0.860355","0.879714","0.819095","0.852753","0 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.923161","0.910141","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.860752","0.870444","0 out of 10","2 out of 9","2 out of 10","0.836122","0.870506","0.841231","0.858010","6 out of 10","5 out of 9","6 out of 10","0.031157","0.022418","0.025930","0.018329","10 out of 10","9 out of 9","10 out of 10"
"2021","190004",THIBODAUX REGIONAL MEDICAL CENTER,"602 N ACADIA ROAD",THIBODAUX,LA,"70301",Lafourche,"0.860355","0.879714","0.861418","0.867293","4 out of 10","3 out of 9","4 out of 10","0.923253","0.938664","0.924231","0.891665","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.881157","0.875116","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.846340","0.821316","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.034433","0.027298","4 out of 10","5 out of 9","5 out of 10"
"2021","190005",UNIVERSITY MEDICAL CENTER NEW ORLEANS,"2000 CANAL STREET",NEW ORLEANS,LA,"70112",Orleans,"0.860355","0.879714","0.858111","0.847417","0 out of 10","0 out of 9","0 out of 10","0.923253","0.938664",Not Available,"0.891304","0 out of 10",Not Available,"0 out of 10","0.883803","0.906144","0.892156","0.878236","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506",Not Available,"0.847187","3 out of 10",Not Available,"3 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","190006",UNIVERSITY HOSPITAL & CLINICS,"2390 WEST CONGRESS",LAFAYETTE,LA,"70506",Lafayette,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664",Not Available,"0.902329","0 out of 10",Not Available,"0 out of 10","0.883803","0.906144",Not Available,"0.883445","0 out of 10",Not Available,"0 out of 10","0.836122","0.870506",Not Available,Not Available,Not Available,Not Available,Not Available,"0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","190007",NATCHITOCHES REGIONAL MEDICAL CENTER,"501 KEYSER AVE",NATCHITOCHES,LA,"71457",Natchitoches,"0.860355","0.879714","0.873068","0.868776","4 out of 10","0 out of 9","4 out of 10","0.923253","0.938664","0.926190","0.909626","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.898815","0.884417","1 out of 10","0 out of 9","1 out of 10","0.836122","0.870506","0.860700","0.822994","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.032243","0.027490","4 out of 10","4 out of 9","4 out of 10"
"2021","190008",TERREBONNE GENERAL MEDICAL CENTER,"8166 MAIN STREET",HOUMA,LA,"70360",Terrebonne,"0.860355","0.879714","0.859876","0.877728","9 out of 10","8 out of 9","9 out of 10","0.923253","0.938664","0.915620","0.916715","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.872757","0.891027","3 out of 10","5 out of 9","5 out of 10","0.836122","0.870506","0.818625","0.832525","0 out of 10","2 out of 9","2 out of 10","0.031157","0.022418","0.032447","0.023943","8 out of 10","8 out of 9","8 out of 10"
"2021","190011",OCHSNER LSU HEALTH MONROE,"4864 JACKSON STREET",MONROE,LA,"71202",Ouachita,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664",Not Available,"0.910300","0 out of 10",Not Available,"0 out of 10","0.883803","0.906144","0.889584","0.891702","4 out of 10","1 out of 9","4 out of 10","0.836122","0.870506","0.836932","0.841100","2 out of 10","1 out of 9","2 out of 10","0.031157","0.022418",Not Available,"0.022346","10 out of 10",Not Available,"10 out of 10"
"2021","190013",WEST CALCASIEU CAMERON HOSPITAL,"701 EAST CYPRESS STREET",SULPHUR,LA,"70663",Calcasieu,"0.860355","0.879714","0.861339","0.869612","5 out of 10","4 out of 9","5 out of 10","0.923253","0.938664","0.918854","0.908996","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.893279","0.877717","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.842796","0.834659","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.028018","0.022932","9 out of 10","9 out of 9","9 out of 10"
"2021","190014",TECHE REGIONAL MEDICAL CENTER,"1125 MARGUERITE STREET",MORGAN CITY,LA,"70380",Saint Mary,"0.860355","0.879714","0.837265","0.862070","1 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.922089","0.912613","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.863495","0.864055","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.795476","0.819873","0 out of 10","3 out of 9","3 out of 10","0.031157","0.022418",Not Available,"0.030001","2 out of 10",Not Available,"2 out of 10"
"2021","190015","NORTH OAKS MEDICAL CENTER, L L C","15790 PAUL VEGA MD DRIVE",HAMMOND,LA,"70403",Tangipahoa,"0.860355","0.879714","0.855547","0.860028","0 out of 10","1 out of 9","1 out of 10","0.923253","0.938664","0.930781","0.923241","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.883441","0.868469","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.823752","0.837651","1 out of 10","2 out of 9","2 out of 10","0.031157","0.022418","0.029575","0.022940","9 out of 10","9 out of 9","9 out of 10"
"2021","190017",OPELOUSAS GENERAL HEALTH SYSTEM,"539 EAST PRUDHOMME STREET",OPELOUSAS,LA,"70570",Saint Landry,"0.860355","0.879714","0.851717","0.837332","0 out of 10","0 out of 9","0 out of 10","0.923253","0.938664","0.934171","0.909154","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.867754","0.889664","3 out of 10","5 out of 9","5 out of 10","0.836122","0.870506","0.830297","0.846994","3 out of 10","4 out of 9","4 out of 10","0.031157","0.022418","0.033877","0.023193","9 out of 10","9 out of 9","9 out of 10"
"2021","190019",CHRISTUS ST FRANCES CABRINI HOSPITAL,"3330 MASONIC DRIVE",ALEXANDRIA,LA,"71301",Rapides,"0.860355","0.879714","0.859678","0.871708","6 out of 10","6 out of 9","6 out of 10","0.923253","0.938664","0.914083","0.904007","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.891619","0.863807","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.848100","0.839893","1 out of 10","0 out of 9","1 out of 10","0.031157","0.022418","0.027529",Not Available,Not Available,Not Available,Not Available
"2021","190020",LANE REGIONAL MEDICAL CENTER,"6300 MAIN STREET",ZACHARY,LA,"70791",East Baton Rouge,"0.860355","0.879714","0.857182","0.874441","7 out of 10","7 out of 9","7 out of 10","0.923253","0.938664","0.912981","0.906108","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.871538","0.871380","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.801554","0.824739","0 out of 10","3 out of 9","3 out of 10","0.031157","0.022418","0.038341","0.059651","0 out of 10","0 out of 9","0 out of 10"
"2021","190025",SAVOY MEDICAL CENTER,"801 POINCIANA AVENUE",MAMOU,LA,"70554",Evangeline,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.924616","0.925544","2 out of 10","0 out of 9","2 out of 10","0.883803","0.906144","0.892026","0.892297","4 out of 10","0 out of 9","4 out of 10","0.836122","0.870506","0.863645","0.845728","3 out of 10","0 out of 9","3 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","190026",RAPIDES REGIONAL MEDICAL CENTER,"211 4TH STREET",ALEXANDRIA,LA,"71301",Rapides,"0.860355","0.879714","0.840674","0.872947","6 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.918047","0.902366","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.891395","0.888414","2 out of 10","0 out of 9","2 out of 10","0.836122","0.870506","0.839560","0.819686","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.026253","0.024471","7 out of 10","4 out of 9","7 out of 10"
"2021","190027",CHRISTUS OCHSNER ST PATRICK HOSPITAL,"524 DR MICHAEL DEBAKEY STREET",LAKE CHARLES,LA,"70601",Calcasieu,"0.860355","0.879714","0.866891","0.880510","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.921857","0.906143","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.900317","0.895246","5 out of 10","0 out of 9","5 out of 10","0.836122","0.870506","0.837757","0.846793","3 out of 10","2 out of 9","3 out of 10","0.031157","0.022418","0.031216","0.017746","10 out of 10","9 out of 9","10 out of 10"
"2021","190034",ABBEVILLE GENERAL HOSPITAL,"118 N HOSPITAL DR",ABBEVILLE,LA,"70510",Vermilion,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.925920","0.908722","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.867844","0.868396","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.842652","0.841472","2 out of 10","0 out of 9","2 out of 10","0.031157","0.022418","0.030854","0.024263","8 out of 10","7 out of 9","8 out of 10"
"2021","190036",OCHSNER MEDICAL CENTER,"1516 JEFFERSON HWY",NEW ORLEANS,LA,"70121",Jefferson,"0.860355","0.879714","0.845979","0.864334","2 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.919745","0.901151","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.882098","0.898119","6 out of 10","6 out of 9","6 out of 10","0.836122","0.870506","0.857144","0.860893","7 out of 10","2 out of 9","7 out of 10","0.031157","0.022418","0.033846","0.020437","10 out of 10","9 out of 9","10 out of 10"
"2021","190039",WEST JEFFERSON MEDICAL CENTER,"1101 MEDICAL CENTER BLVD",MARRERO,LA,"70072",Jefferson,"0.860355","0.879714","0.859450","0.870772","5 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.919294","0.920568","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.883402","0.902047","8 out of 10","8 out of 9","8 out of 10","0.836122","0.870506","0.832192","0.837197","1 out of 10","1 out of 9","1 out of 10","0.031157","0.022418","0.029336","0.025350","6 out of 10","5 out of 9","6 out of 10"
"2021","190040",SLIDELL MEMORIAL HOSPITAL,"1001 GAUSE BLVD",SLIDELL,LA,"70458",Saint Tammany,"0.860355","0.879714","0.859131","0.873876","7 out of 10","7 out of 9","7 out of 10","0.923253","0.938664","0.930698","0.931427","5 out of 10","0 out of 9","5 out of 10","0.883803","0.906144","0.898393","0.908312","10 out of 10","9 out of 9","10 out of 10","0.836122","0.870506","0.837316","0.857253","6 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.029285","0.028511","3 out of 10","1 out of 9","3 out of 10"
"2021","190041",CHRISTUS HEALTH SHREVEPORT - BOSSIER,"1453 E BERT KOUNS INDUSTRIAL DRIVE",SHREVEPORT,LA,"71105",Caddo,"0.860355","0.879714","0.851261","0.885910","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.924676","0.901132","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.892461","0.880021","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.852510","0.835918","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.031842","0.030653","1 out of 10","1 out of 9","1 out of 10"
"2021","190044",ACADIA GENERAL HOSPITAL,"1305 CROWLEY RAYNE HIGHWAY",CROWLEY,LA,"70526",Acadia,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.929284","0.902686","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.864532","0.882475","0 out of 10","4 out of 9","4 out of 10","0.836122","0.870506","0.813950","0.807185","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418",Not Available,"0.025292","7 out of 10",Not Available,"7 out of 10"
"2021","190045",ST TAMMANY PARISH HOSPITAL,"1202 S TYLER STREET",COVINGTON,LA,"70433",Saint Tammany,"0.860355","0.879714","0.877693","0.887816","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.923420","0.915391","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.907605","0.896149","5 out of 10","0 out of 9","5 out of 10","0.836122","0.870506","0.848065","0.861927","7 out of 10","6 out of 9","7 out of 10","0.031157","0.022418","0.024821","0.027737","4 out of 10","0 out of 9","4 out of 10"
"2021","190046",TOURO INFIRMARY,"1401 FOUCHER STREET",NEW ORLEANS,LA,"70115",Orleans,"0.860355","0.879714","0.844772","0.877166","8 out of 10","9 out of 9","9 out of 10","0.923253","0.938664","0.926898","0.924201","1 out of 10","0 out of 9","1 out of 10","0.883803","0.906144","0.887103","0.898025","6 out of 10","5 out of 9","6 out of 10","0.836122","0.870506","0.870076","0.823437","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.027666","0.016776","10 out of 10","9 out of 9","10 out of 10"
"2021","190050",BEAUREGARD MEMORIAL HOSPITAL,"600 S PINE STREET",DERIDDER,LA,"70634",Beauregard,"0.860355","0.879714","0.859239",Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.928250","0.929478","4 out of 10","1 out of 9","4 out of 10","0.883803","0.906144","0.893679","0.893379","4 out of 10","0 out of 9","4 out of 10","0.836122","0.870506","0.839559","0.828706","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","190053",JENNINGS AMERICAN LEGION HOSPITAL,"1634 ELTON ROAD",JENNINGS,LA,"70546",Jefferson Davis,"0.860355","0.879714","0.849650",Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.923518","0.915049","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.878830","0.878753","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.803245","0.836383","1 out of 10","4 out of 9","4 out of 10","0.031157","0.022418","0.027813","0.022525","9 out of 10","9 out of 9","9 out of 10"
